Prefix,Code,Name,Lecture Hours:,Lab Hours:,Credit Hours:,Description (Rendered no HTML)
DMS,107,Seminar,0,0,15,(Hours to be arranged each term.) 
DMS,207,Seminar,0,0,6,(Hours to be arranged each term.) 
DMS,307,Seminar,0,0,15,(Hours to be arranged each term.) 
DMS,407,Seminar,6,6,6,(Hours to be arranged each term.) 
DMS,223,App of Abdominal Sonogr I,3,0,3,"History of sonography. Orientation to patient history, abdominal cross-sectional anatomy, scanning, and normal sonographic presentations. "
DMS,224,App of Abdominal Sonogr II,3,0,3,"Orientation to cross-sectional abdominal anatomy and pathology of organs and vessels. Procedures and techniques, including scanning. "
DMS,225,App of Abdominal Sonogr III,3,0,3,"Advanced abdominal scanning procedures and techniques. Emphasis on superficial structures invasive procedures and Doppler correlation, including scanning. "
DMS,234,Pelvic Sonography,3,0,3,"Orientation to male and female pelvic cross-sectional anatomy and pathology, differentiating between normal variations and abnormalities to include first trimester obstetrics and trans-vaginal scanning. "
DMS,252,Sophomore Lab I,0,3,1,"Applied scanning of right upper quadrant anatomy stressing imaging planes. Gray scale instrumentation, system-optimization, preventive maintenance, and quality hard copy imaging. "
DMS,253,Sophomore Lab II,0,3,1,"Applied scanning of the remainder of the abdominal cavity stressing anatomy, standard imaging planes, and hard copy quality. Doppler instrumentation as applied to the cerebrovascular system stressing pulse wave Doppler, color Doppler, Doppler optimization and standard imaging planes. Imaging review of prior anatomical areas. "
DMS,254,Sophomore Lab III,0,3,1,"DMS orientation to cross-sectional pelvic anatomy and pathology of the male and female pelvis. Procedures and techniques, including scanning. "
DMS,316,Survey of Vascular Tech,3,0,3,"Orientation to vascular physics, equipment, and colorflow imaging. Explanation of Doppler imaging in relation to vascular anatomy. "
DMS,337,Breast Sonography,3,0,3,Breast sonographic scanning procedures with an emphasis on sonographic applications. Correlation with other imaging modalities. 
DMS,343,Neonatal/Pediatric Sonography,3,0,3,"Neonatal topics include hip, abdominal and neurological sonographic applications. General sonographic pediatric pathologies and anomalies will be discussed. "
DMS,346,Musculoskeletal Sonography,3,0,3,Survey of sonographic musculoskeletal imaging with emphasis on normal and abnormal findings. 
DMS,352,Junior Lab I,0,3,1,"Topics to include the male/female pelvis, first trimester, musculoskeletal, and breast stressing sonographic anatomy, standard imaging planes, and image quality. "
DMS,353,Junior Lab II,0,3,1,"Topics to include normal first, second, third trimester, and cardiovascular stressing anatomy, standard imaging planes, and image quality. "
DMS,354,Junior Lab III,0,3,1,Applied sonographic laboratory procedures and techniques. Emphasis on protocols and case reviews. 
DMS,365,Sonographic Pathology,3,0,3,Differential diagnosis and concepts of disease processes as applied to sonographic examination. 
DMS,370,Obstetrical Sonography,3,0,3,Orientation to obstetrical scanning procedures and techniques. Emphasis on normal obstetrical anatomy and fetal development. 
DMS,373,Obstetrical Pathology,3,0,3,Advanced obstetrical scanning of second and third trimester obstetrical patients with emphasis on pathology. 
DMS,388,Externship Preparation,2,0,2,Presentation of key concepts related to Diagnostic Medical Sonography externship and required in-services. Focus is on patient care and interpersonal scenarios the externship student will likely face while in the clinical environment. Review and discussion of the DMS Externship Handbook. 
